Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
L,"[0.47825324535369873, 0.8143311738967896, 2.6273357889294857e-07]","[0.5628882646560669, 0.7606645226478577, -0.02329336106777191]","[0.6000851988792419, 0.6803238987922668, -0.04708781838417053]","[0.6196644902229309, 0.6179876327514648, -0.07842957973480225]","[0.5811977982521057, 0.569955050945282, -0.11236636340618134]","[0.5432400107383728, 0.5416426062583923, -0.019153611734509468]","[0.5252289772033691, 0.4257541000843048, -0.0520050972700119]","[0.5459027290344238, 0.37430131435394287, -0.0795888751745224]","[0.5622566938400269, 0.33342188596725464, -0.10323033481836319]","[0.49657630920410156, 0.5571299195289612, -0.039972636848688126]","[0.49053454399108887, 0.4470868408679962, -0.09772157669067383]","[0.5337054133415222, 0.5097881555557251, -0.13338230550289154]","[0.559639036655426, 0.5601469874382019, -0.15023890137672424]","[0.45614221692085266, 0.5879454612731934, -0.06408058106899261]","[0.4353865385055542, 0.480826199054718, -0.121791310608387]","[0.49973398447036743, 0.53720623254776, -0.14419861137866974]","[0.5328065156936646, 0.5928530693054199, -0.14942897856235504]","[0.41872137784957886, 0.6288166642189026, -0.09016714990139008]","[0.4132082462310791, 0.5449015498161316, -0.1350012570619583]","[0.4629197120666504, 0.5696834921836853, -0.1520039290189743]","[0.4948863089084625, 0.607966423034668, -0.16001863777637482]"
R,"[0.5401957035064697, 0.8549511432647705, -6.715957283631724e-07]","[0.45248427987098694, 0.7927525043487549, -0.02698400244116783]","[0.4046207070350647, 0.6930361390113831, -0.05080068111419678]","[0.39624643325805664, 0.6135792136192322, -0.08392342180013657]","[0.446543425321579, 0.5729236602783203, -0.11359979212284088]","[0.4771406650543213, 0.5417124629020691, 0.009143889881670475]","[0.49743059277534485, 0.41636961698532104, -0.044442396610975266]","[0.47805798053741455, 0.35016483068466187, -0.08028735220432281]","[0.4614158272743225, 0.3146926164627075, -0.1007591113448143]","[0.5248990058898926, 0.5534664988517761, -0.006819861009716988]","[0.5355386734008789, 0.43026089668273926, -0.0686907097697258]","[0.47860345244407654, 0.5012080073356628, -0.08488272875547409]","[0.4612499177455902, 0.5624037981033325, -0.07960835099220276]","[0.5739494562149048, 0.5805004239082336, -0.03287319839000702]","[0.5850920677185059, 0.4639027416706085, -0.08999743312597275]","[0.526042103767395, 0.5267493724822998, -0.0807032436132431]","[0.5054529309272766, 0.5896178483963013, -0.05850939452648163]","[0.6183280944824219, 0.6242258548736572, -0.06336282938718796]","[0.611896276473999, 0.5361891984939575, -0.09853121638298035]","[0.5594141483306885, 0.5659922361373901, -0.09072811901569366]","[0.5386154651641846, 0.6162042617797852, -0.07633255422115326]"
R,"[0.47564026713371277, 0.7785398960113525, -8.000145435005379e-09]","[0.4180786907672882, 0.7310658097267151, -0.06317160278558731]","[0.3993043303489685, 0.6467840075492859, -0.09571235626935959]","[0.4270431399345398, 0.576500654220581, -0.12563835084438324]","[0.4799986779689789, 0.5269469618797302, -0.1515009105205536]","[0.4207502603530884, 0.5246196389198303, -0.02352862060070038]","[0.42711392045021057, 0.4316782057285309, -0.058643389493227005]","[0.43278464674949646, 0.3777918815612793, -0.08375098556280136]","[0.4424607753753662, 0.345658540725708, -0.10138870030641556]","[0.47920340299606323, 0.5346827507019043, -0.01656975969672203]","[0.5189424157142639, 0.4403403401374817, -0.06983708590269089]","[0.5067595839500427, 0.4857788681983948, -0.09760469943284988]","[0.4924151301383972, 0.5344910621643066, -0.10337954014539719]","[0.5289927124977112, 0.5577687621116638, -0.018515970557928085]","[0.567157506942749, 0.4729650616645813, -0.0702335461974144]","[0.5489575862884521, 0.5110189914703369, -0.08743231743574142]","[0.5273629426956177, 0.5584597587585449, -0.08607148379087448]","[0.5713046789169312, 0.5898231267929077, -0.025767935439944267]","[0.590071976184845, 0.5279698371887207, -0.06456464529037476]","[0.5742101073265076, 0.5421423316001892, -0.07840611040592194]","[0.5509870052337646, 0.5751170516014099, -0.0808664858341217]"
L,"[0.5469470024108887, 0.8075969815254211, 1.1723688686515743e-07]","[0.5971245169639587, 0.747186541557312, -0.07827015966176987]","[0.5855493545532227, 0.6456668972969055, -0.10101316124200821]","[0.5150078535079956, 0.5765888690948486, -0.11577307432889938]","[0.44073665142059326, 0.5372240543365479, -0.1239505335688591]","[0.5841190218925476, 0.5123175382614136, -0.0031705086585134268]","[0.5823701024055481, 0.4086883068084717, -0.03537413105368614]","[0.5518590211868286, 0.3500218391418457, -0.06345970928668976]","[0.516272783279419, 0.3297090530395508, -0.07827682048082352]","[0.514492392539978, 0.5199918746948242, 0.01532032247632742]","[0.45528537034988403, 0.4345565736293793, -0.03212222829461098]","[0.43639299273490906, 0.48947691917419434, -0.0611724853515625]","[0.44483399391174316, 0.5470303297042847, -0.06451302021741867]","[0.45911672711372375, 0.5458751320838928, 0.020322240889072418]","[0.41006559133529663, 0.47632071375846863, -0.03560248762369156]","[0.41114211082458496, 0.5214551091194153, -0.06077716127038002]","[0.4273231029510498, 0.5707544684410095, -0.057495035231113434]","[0.4223383069038391, 0.584967851638794, 0.01836760900914669]","[0.3717597723007202, 0.5176795125007629, -0.02235426753759384]","[0.371192067861557, 0.5326130390167236, -0.036477137356996536]","[0.3907192647457123, 0.5640180706977844, -0.033957626670598984]"
R,"[0.46521425247192383, 0.7841442227363586, -3.245311575028609e-07]","[0.4095231890678406, 0.7363280057907104, -0.03618590161204338]","[0.37770533561706543, 0.6573830246925354, -0.058992255479097366]","[0.3801391124725342, 0.5913983583450317, -0.08524870127439499]","[0.42457908391952515, 0.558576226234436, -0.10844013839960098]","[0.41470015048980713, 0.5319836735725403, -0.0012339812237769365]","[0.42758381366729736, 0.4487152099609375, -0.03448363021016121]","[0.4253840446472168, 0.39893800020217896, -0.056906603276729584]","[0.4239010214805603, 0.3669471740722656, -0.07144458591938019]","[0.4611667990684509, 0.5403040647506714, -0.00576736219227314]","[0.48350515961647034, 0.45304712653160095, -0.05114072561264038]","[0.45128974318504333, 0.5023016333580017, -0.0660417452454567]","[0.4319567084312439, 0.5479456186294556, -0.06372874975204468]","[0.505003035068512, 0.5630627870559692, -0.01819024421274662]","[0.5288533568382263, 0.484882116317749, -0.06327599287033081]","[0.491639107465744, 0.5266802906990051, -0.06529609113931656]","[0.4675360918045044, 0.5707520842552185, -0.053911954164505005]","[0.5438815355300903, 0.5973649621009827, -0.03439745679497719]","[0.5520858764648438, 0.5355046987533569, -0.06341556459665298]","[0.5200245380401611, 0.5529628396034241, -0.06382527202367783]","[0.49648675322532654, 0.5863988399505615, -0.057219650596380234]"
L,"[0.46095067262649536, 0.8005227446556091, 1.681957400023748e-07]","[0.5584909319877625, 0.7403104305267334, -0.00023114465875551105]","[0.5988897085189819, 0.6608290672302246, -0.01381254568696022]","[0.6254143118858337, 0.5961861610412598, -0.03903782367706299]","[0.5813746452331543, 0.5781747698783875, -0.0677657425403595]","[0.5436251759529114, 0.538085401058197, -0.0036606411449611187]","[0.527259886264801, 0.4209170341491699, -0.026001248508691788]","[0.5423385500907898, 0.3743267059326172, -0.04539276286959648]","[0.5556005835533142, 0.3302886486053467, -0.06464561074972153]","[0.4993785321712494, 0.5507588386535645, -0.032944127917289734]","[0.492429256439209, 0.4450196623802185, -0.0786108523607254]","[0.5402371287345886, 0.5038328170776367, -0.10399944335222244]","[0.5667617917060852, 0.5508202314376831, -0.11507578194141388]","[0.461270809173584, 0.5782617926597595, -0.06324073672294617]","[0.4495559632778168, 0.47139227390289307, -0.11042973399162292]","[0.5134835839271545, 0.5310952067375183, -0.12395578622817993]","[0.5440922379493713, 0.5873203277587891, -0.12349777668714523]","[0.42819368839263916, 0.615924596786499, -0.09418410062789917]","[0.43223363161087036, 0.5289720296859741, -0.13224545121192932]","[0.4862871468067169, 0.5545742511749268, -0.14466337859630585]","[0.5212037563323975, 0.5961505174636841, -0.14879289269447327]"
L,"[0.5150461196899414, 0.8092048168182373, 2.2295506596492487e-07]","[0.5826767683029175, 0.7668479084968567, -0.06698539108037949]","[0.5937972664833069, 0.6846756935119629, -0.10260894149541855]","[0.5571033358573914, 0.6184746623039246, -0.13541817665100098]","[0.49475914239883423, 0.5792796015739441, -0.1666337102651596]","[0.5871780514717102, 0.5462832450866699, -0.03395184502005577]","[0.5697606205940247, 0.45114174485206604, -0.07192506641149521]","[0.5574974417686462, 0.387245237827301, -0.09990739822387695]","[0.5421358346939087, 0.34386923909187317, -0.12041201442480087]","[0.5185102820396423, 0.5459066033363342, -0.028121482580900192]","[0.46493715047836304, 0.4576672315597534, -0.08217038959264755]","[0.45964890718460083, 0.522628903388977, -0.10096775740385056]","[0.476457417011261, 0.572583794593811, -0.1019544005393982]","[0.4608955383300781, 0.5695934891700745, -0.03233489394187927]","[0.4051443934440613, 0.49000000953674316, -0.09069012850522995]","[0.4212237596511841, 0.5505812168121338, -0.09547265619039536]","[0.44671472907066345, 0.6060991287231445, -0.08389792591333389]","[0.4137561023235321, 0.6110700964927673, -0.043180305510759354]","[0.37573468685150146, 0.5463289022445679, -0.08622370660305023]","[0.39307165145874023, 0.5756312608718872, -0.09154806286096573]","[0.42107558250427246, 0.6156256794929504, -0.08687363564968109]"
L,"[0.48815053701400757, 0.7768885493278503, 7.057399784571317e-07]","[0.5543063282966614, 0.7390037178993225, -0.06792686879634857]","[0.5724160075187683, 0.6643807291984558, -0.10671836882829666]","[0.550445556640625, 0.6070977449417114, -0.1431467980146408]","[0.5052151083946228, 0.5664981007575989, -0.17974798381328583]","[0.5510622262954712, 0.5538101196289062, -0.04320937395095825]","[0.5369813442230225, 0.47049444913864136, -0.07841209322214127]","[0.5350589156150818, 0.4061353802680969, -0.10559479147195816]","[0.5318968296051025, 0.36004987359046936, -0.12735119462013245]","[0.49496325850486755, 0.5603824853897095, -0.04129718989133835]","[0.4649336338043213, 0.459528386592865, -0.09604724496603012]","[0.47729721665382385, 0.5004420280456543, -0.1251310259103775]","[0.4955682158470154, 0.5423693656921387, -0.1349918693304062]","[0.4473869800567627, 0.5832761526107788, -0.04829612746834755]","[0.4158270061016083, 0.48968130350112915, -0.11040990054607391]","[0.4455835819244385, 0.5285643935203552, -0.13357920944690704]","[0.4675946533679962, 0.5776515007019043, -0.13573671877384186]","[0.4057632088661194, 0.6148894429206848, -0.0612405389547348]","[0.39100417494773865, 0.5462278127670288, -0.11236961930990219]","[0.4164563715457916, 0.5651840567588806, -0.13294675946235657]","[0.43567317724227905, 0.5996465682983398, -0.14080116152763367]"
R,"[0.49116164445877075, 0.7883365154266357, -4.8256021045745e-07]","[0.4226153492927551, 0.7472894191741943, -0.02537531778216362]","[0.37803196907043457, 0.666905403137207, -0.04541577398777008]","[0.3593512177467346, 0.6036497950553894, -0.07199061661958694]","[0.39454329013824463, 0.5708795189857483, -0.09597621113061905]","[0.435558944940567, 0.542914628982544, -0.0009728459408506751]","[0.45702746510505676, 0.43868792057037354, -0.044238701462745667]","[0.43664222955703735, 0.3849939703941345, -0.07057994604110718]","[0.42043933272361755, 0.348794162273407, -0.08575436472892761]","[0.47382497787475586, 0.5528331398963928, -0.012411587871611118]","[0.4810042679309845, 0.44720402359962463, -0.06623277068138123]","[0.4282585680484772, 0.5037583708763123, -0.07781020551919937]","[0.41364917159080505, 0.5545704960823059, -0.07035285234451294]","[0.5117365121841431, 0.5736389756202698, -0.031848762184381485]","[0.5157678127288818, 0.47794294357299805, -0.08144230395555496]","[0.4619092643260956, 0.5305572152137756, -0.07295727729797363]","[0.4450858235359192, 0.5825175642967224, -0.05193159729242325]","[0.547137439250946, 0.6073287129402161, -0.05494813993573189]","[0.5374681949615479, 0.5347143411636353, -0.08503556996583939]","[0.49174201488494873, 0.5601319670677185, -0.07850515842437744]","[0.4738619923591614, 0.6015264987945557, -0.06542308628559113]"
L,"[0.5110160112380981, 0.8104948997497559, 3.9637265558667423e-07]","[0.5921358466148376, 0.7555569410324097, -0.015324782580137253]","[0.6330772042274475, 0.6776484847068787, -0.0349748320877552]","[0.6588888764381409, 0.613030731678009, -0.06271947920322418]","[0.6229192614555359, 0.5681549310684204, -0.09290702641010284]","[0.5681650042533875, 0.542276918888092, -0.012547540478408337]","[0.5517541170120239, 0.42601919174194336, -0.04280832037329674]","[0.5769345164299011, 0.3684491515159607, -0.06689982116222382]","[0.5947256684303284, 0.3226233422756195, -0.08569292724132538]","[0.5262322425842285, 0.5541273355484009, -0.03403705358505249]","[0.5288045406341553, 0.44004786014556885, -0.08389949053525925]","[0.5806318521499634, 0.49547266960144043, -0.10847724974155426]","[0.6017012000083923, 0.5506231784820557, -0.11503708362579346]","[0.49143528938293457, 0.5831023454666138, -0.058480046689510345]","[0.48359090089797974, 0.4743884205818176, -0.10842815041542053]","[0.5493550300598145, 0.5259374380111694, -0.11837977170944214]","[0.5748175978660583, 0.5813515782356262, -0.1126609817147255]","[0.4568644165992737, 0.6241525411605835, -0.08465567231178284]","[0.46394652128219604, 0.5351687669754028, -0.12505152821540833]","[0.5189111828804016, 0.5587127208709717, -0.13328267633914948]","[0.5473546385765076, 0.6005712151527405, -0.13169118762016296]"
