Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.5447238087654114, 0.7238613963127136, -7.194403224275447e-07]","[0.4471142590045929, 0.6597731709480286, -0.032385777682065964]","[0.3765939474105835, 0.5322591066360474, -0.03466126695275307]","[0.3979140520095825, 0.41446858644485474, -0.03906708583235741]","[0.48104286193847656, 0.37756863236427307, -0.029539478942751884]","[0.4067479968070984, 0.4680328369140625, 0.05043261870741844]","[0.3802409768104553, 0.3881545960903168, -0.015086838975548744]","[0.39833131432533264, 0.4651314914226532, -0.05331847816705704]","[0.4280191957950592, 0.4866798222064972, -0.06850104033946991]","[0.47237324714660645, 0.46688106656074524, 0.05127895250916481]","[0.4599958062171936, 0.37706175446510315, -0.01960725151002407]","[0.46283650398254395, 0.47977423667907715, -0.03726416453719139]","[0.4806518256664276, 0.49559032917022705, -0.025804078206419945]","[0.5333938002586365, 0.4751277565956116, 0.03660037741065025]","[0.5261648893356323, 0.3897227644920349, -0.033285707235336304]","[0.5143195986747742, 0.49957698583602905, -0.018182987347245216]","[0.5314540863037109, 0.5290871858596802, 0.01727079227566719]","[0.6043565273284912, 0.4907363951206207, 0.01799069531261921]","[0.5877022743225098, 0.44050538539886475, -0.018607232719659805]","[0.5712095499038696, 0.5135196447372437, -0.006922424770891666]","[0.5821142196655273, 0.5361442565917969, 0.016520168632268906]"
L,"[0.4635661840438843, 0.6885498762130737, 2.7734009222513123e-07]","[0.5802556276321411, 0.632066547870636, -0.020307978615164757]","[0.614443838596344, 0.5302349925041199, -0.02194318175315857]","[0.6013205051422119, 0.4381786584854126, -0.031105943024158478]","[0.5314942002296448, 0.41008666157722473, -0.03217841684818268]","[0.572690486907959, 0.47506943345069885, 0.09439095854759216]","[0.5999823212623596, 0.4252701997756958, 0.063182532787323]","[0.5989652276039124, 0.4703524708747864, 0.029335299506783485]","[0.5720512270927429, 0.5066178441047668, 0.015620552003383636]","[0.5153348445892334, 0.47479304671287537, 0.08805488795042038]","[0.5415719747543335, 0.39856019616127014, 0.05200273171067238]","[0.5587307810783386, 0.45727065205574036, 0.015227488242089748]","[0.5480237007141113, 0.4914799928665161, 0.006190943997353315]","[0.4620403051376343, 0.48246780037879944, 0.06868483871221542]","[0.4914568364620209, 0.41834887862205505, 0.020499346777796745]","[0.5137777924537659, 0.4978545606136322, -0.0016603331314399838]","[0.4993983805179596, 0.529421329498291, 0.003987189382314682]","[0.40780115127563477, 0.4922790229320526, 0.04744474217295647]","[0.4585946500301361, 0.45820528268814087, 0.018940046429634094]","[0.4698127806186676, 0.5123814940452576, 0.016224021092057228]","[0.4527813196182251, 0.5422905683517456, 0.02553509548306465]"
R,"[0.5720511674880981, 0.7293591499328613, -4.126725627884298e-07]","[0.48909521102905273, 0.6530123949050903, -0.06374900788068771]","[0.4394562244415283, 0.5407103896141052, -0.07647185027599335]","[0.46055495738983154, 0.4410475492477417, -0.08411935716867447]","[0.52591472864151, 0.3953489363193512, -0.07517262548208237]","[0.42578327655792236, 0.476624071598053, 0.03421417623758316]","[0.41646939516067505, 0.4095621109008789, -0.0315496027469635]","[0.4332292079925537, 0.47972601652145386, -0.06990650296211243]","[0.4469473659992218, 0.5098903179168701, -0.08107117563486099]","[0.48853254318237305, 0.47569507360458374, 0.050779469311237335]","[0.4965626001358032, 0.39165645837783813, -0.02006835676729679]","[0.50186687707901, 0.47572892904281616, -0.04650608077645302]","[0.5001306533813477, 0.48906028270721436, -0.040386900305747986]","[0.5533665418624878, 0.4834022521972656, 0.049913424998521805]","[0.5648137927055359, 0.41645383834838867, -0.02354412153363228]","[0.5599856972694397, 0.504562258720398, -0.02295338734984398]","[0.5544129014015198, 0.522988498210907, 0.004156944341957569]","[0.6157587766647339, 0.49558931589126587, 0.04332911595702171]","[0.6222366690635681, 0.45923522114753723, 0.007884513586759567]","[0.6101930141448975, 0.5178672671318054, 0.015726303681731224]","[0.6023716926574707, 0.5351929664611816, 0.0368526317179203]"
R,"[0.5479326248168945, 0.7474637031555176, -6.504118346128962e-07]","[0.4544275999069214, 0.6779554486274719, -0.0508551150560379]","[0.38872838020324707, 0.5401944518089294, -0.062433548271656036]","[0.40705060958862305, 0.42132171988487244, -0.07434774190187454]","[0.4933741092681885, 0.39163172245025635, -0.0719633549451828]","[0.4213956296443939, 0.46017733216285706, 0.03420734778046608]","[0.3968324065208435, 0.388664186000824, -0.03370567783713341]","[0.4076637923717499, 0.4643172323703766, -0.06652456521987915]","[0.4418192505836487, 0.48167458176612854, -0.07749409228563309]","[0.4931284487247467, 0.46080294251441956, 0.03801974654197693]","[0.49013563990592957, 0.3740954101085663, -0.038097791373729706]","[0.48075640201568604, 0.4800814092159271, -0.04870074242353439]","[0.5009967684745789, 0.49882230162620544, -0.02956860512495041]","[0.5595821738243103, 0.47739893198013306, 0.02404133230447769]","[0.5548009872436523, 0.40576207637786865, -0.05529942736029625]","[0.5357113480567932, 0.5126840472221375, -0.03656991571187973]","[0.5547583699226379, 0.5370581150054932, 0.004791664890944958]","[0.6322617530822754, 0.5042833685874939, 0.004442732315510511]","[0.6152424812316895, 0.452555388212204, -0.035769809037446976]","[0.5974149107933044, 0.5208820700645447, -0.02092967927455902]","[0.6103888154029846, 0.5417861342430115, 0.006088126450777054]"
L,"[0.4630606174468994, 0.7078923583030701, 1.7398922125266836e-07]","[0.5870294570922852, 0.6363506317138672, -0.017201349139213562]","[0.6327211856842041, 0.5248063206672668, -0.020087501034140587]","[0.6187454462051392, 0.4180853068828583, -0.0306991133838892]","[0.5398474931716919, 0.3817099928855896, -0.031836673617362976]","[0.5712022185325623, 0.470500648021698, 0.08140363544225693]","[0.5962179899215698, 0.3985536992549896, 0.04596232250332832]","[0.5964425802230835, 0.46635401248931885, 0.014793474227190018]","[0.5765400528907776, 0.5036774277687073, 0.002417731797322631]","[0.515004575252533, 0.4721769690513611, 0.07221640646457672]","[0.5426954030990601, 0.38649895787239075, 0.027764994651079178]","[0.5577794313430786, 0.47738030552864075, -0.004897999111562967]","[0.5447478890419006, 0.5122061371803284, -0.01025549415498972]","[0.4585855007171631, 0.47890588641166687, 0.051960963755846024]","[0.4882344901561737, 0.3947643041610718, 0.0004514685133472085]","[0.5084565877914429, 0.49686625599861145, -0.006411067210137844]","[0.4918891191482544, 0.5315845012664795, 0.009860835038125515]","[0.39594441652297974, 0.48852232098579407, 0.030290935188531876]","[0.4455144703388214, 0.43699827790260315, 0.0061259400099515915]","[0.46040213108062744, 0.5013797283172607, 0.017139805480837822]","[0.441583514213562, 0.5337732434272766, 0.03611702099442482]"
R,"[0.5230050086975098, 0.7059950828552246, -9.176079629469314e-07]","[0.41378045082092285, 0.61741042137146, -0.012557976879179478]","[0.3490099310874939, 0.516154944896698, -0.013999083079397678]","[0.36329442262649536, 0.41517946124076843, -0.025978051126003265]","[0.4352964460849762, 0.37381336092948914, -0.025563586503267288]","[0.4185187816619873, 0.4495822787284851, 0.08936887234449387]","[0.39006203413009644, 0.3790323734283447, 0.02296103909611702]","[0.3896481692790985, 0.4569951891899109, -0.022019771859049797]","[0.41101646423339844, 0.4824405610561371, -0.04000640660524368]","[0.4740585386753082, 0.4584920108318329, 0.07501182705163956]","[0.45004627108573914, 0.3679969906806946, -0.005967383272945881]","[0.4472121000289917, 0.47026386857032776, -0.03600313141942024]","[0.4722708463668823, 0.4967537224292755, -0.028114985674619675]","[0.5303449630737305, 0.46594130992889404, 0.04479988291859627]","[0.49914732575416565, 0.38289934396743774, -0.031321149319410324]","[0.485185831785202, 0.48567456007003784, -0.02510124072432518]","[0.509103536605835, 0.5132287740707397, 0.008085486479103565]","[0.5937824845314026, 0.47883278131484985, 0.011951946653425694]","[0.5555335879325867, 0.42907270789146423, -0.020868290215730667]","[0.5373214483261108, 0.49686411023139954, -0.006152663845568895]","[0.5602753162384033, 0.5202756524085999, 0.020356610417366028]"
R,"[0.48364731669425964, 0.712510347366333, -9.542279713059543e-07]","[0.39511463046073914, 0.6236665844917297, -0.008848178200423717]","[0.3498942255973816, 0.5278240442276001, -0.02051251009106636]","[0.3598376214504242, 0.44587263464927673, -0.04312406852841377]","[0.4175693094730377, 0.4020988643169403, -0.05429711565375328]","[0.4562177062034607, 0.45868372917175293, 0.05142422392964363]","[0.41256704926490784, 0.38086092472076416, -0.008395918644964695]","[0.39318758249282837, 0.4539014399051666, -0.04179973155260086]","[0.419799268245697, 0.49072128534317017, -0.05578069016337395]","[0.49044373631477356, 0.46648678183555603, 0.03270905464887619]","[0.44263955950737, 0.3862580955028534, -0.039902571588754654]","[0.42492446303367615, 0.4802020788192749, -0.055966977030038834]","[0.4629996716976166, 0.5114368200302124, -0.04621293768286705]","[0.5276115536689758, 0.47488340735435486, 0.0010761087760329247]","[0.46654099225997925, 0.4080547094345093, -0.06520045548677444]","[0.4467288851737976, 0.5026805400848389, -0.05386096239089966]","[0.48862388730049133, 0.5335574150085449, -0.025723302736878395]","[0.5674773454666138, 0.49164798855781555, -0.03328264132142067]","[0.5010395050048828, 0.4428609609603882, -0.06675916910171509]","[0.48344361782073975, 0.5028291344642639, -0.05762719735503197]","[0.5194777846336365, 0.5325829982757568, -0.03924856334924698]"
L,"[0.48978984355926514, 0.7365763187408447, -8.839604959121061e-08]","[0.6080228090286255, 0.6721693277359009, -0.01904553733766079]","[0.6537593603134155, 0.5487436652183533, -0.02581767551600933]","[0.6426653861999512, 0.4340100586414337, -0.036072295159101486]","[0.5719119906425476, 0.39210212230682373, -0.03943299129605293]","[0.5838754177093506, 0.4762899577617645, 0.02368907257914543]","[0.6056432127952576, 0.3881700038909912, -0.0003460983280092478]","[0.6181347966194153, 0.4536575675010681, -0.01596921682357788]","[0.6062580943107605, 0.4981144070625305, -0.024666527286171913]","[0.5323143005371094, 0.474615216255188, 0.013716824352741241]","[0.5570545196533203, 0.37223973870277405, -0.018853548914194107]","[0.5789504051208496, 0.4595228135585785, -0.03419512137770653]","[0.5643453001976013, 0.5049914717674255, -0.03690001368522644]","[0.47494879364967346, 0.47958895564079285, -0.002864493988454342]","[0.5133551955223083, 0.3928869962692261, -0.04931408911943436]","[0.5362398624420166, 0.490510493516922, -0.046657808125019073]","[0.5162143111228943, 0.5331441760063171, -0.031922854483127594]","[0.41244566440582275, 0.4953661262989044, -0.020302578806877136]","[0.47347474098205566, 0.4375486671924591, -0.05490480735898018]","[0.4899628162384033, 0.5035340189933777, -0.04622078314423561]","[0.4635974168777466, 0.5368072986602783, -0.032465577125549316]"
R,"[0.5479238033294678, 0.6964155435562134, -4.350092694949126e-07]","[0.470865398645401, 0.6405881643295288, -0.058435119688510895]","[0.41952213644981384, 0.54580157995224, -0.07335960119962692]","[0.440502405166626, 0.4527771472930908, -0.08270261436700821]","[0.5057677030563354, 0.4095863997936249, -0.07745296508073807]","[0.40525054931640625, 0.47967690229415894, 0.02109920233488083]","[0.40101486444473267, 0.41602960228919983, -0.04476888105273247]","[0.4121606647968292, 0.48121750354766846, -0.0822809562087059]","[0.4208993911743164, 0.517198920249939, -0.0936259776353836]","[0.4646267294883728, 0.48264190554618835, 0.03550379350781441]","[0.4757077991962433, 0.4000933766365051, -0.03456154838204384]","[0.4774732291698456, 0.4752233624458313, -0.06182224303483963]","[0.47552502155303955, 0.48779284954071045, -0.05868316814303398]","[0.5242263674736023, 0.49123573303222656, 0.03490079566836357]","[0.538428783416748, 0.42428573966026306, -0.040519941598176956]","[0.5254056453704834, 0.5153181552886963, -0.038912225514650345]","[0.5204248428344727, 0.5346846580505371, -0.012192165479063988]","[0.5800272226333618, 0.5030363202095032, 0.029914306476712227]","[0.5852514505386353, 0.46329769492149353, -0.011147516779601574]","[0.5671014189720154, 0.527704656124115, -0.0033834080677479506]","[0.5595473647117615, 0.5490114688873291, 0.017369698733091354]"
L,"[0.4307447373867035, 0.6993000507354736, -1.7619917969113885e-07]","[0.5286248326301575, 0.6202113032341003, -0.09594134241342545]","[0.5712290406227112, 0.5014647245407104, -0.10865262895822525]","[0.5392553806304932, 0.39965471625328064, -0.11079604923725128]","[0.47817152738571167, 0.3637165427207947, -0.09427309781312943]","[0.6416050791740417, 0.4864468574523926, 0.045843303203582764]","[0.5967393517494202, 0.3732946217060089, -0.027737833559513092]","[0.5545914769172668, 0.4367232322692871, -0.0861864760518074]","[0.5518167018890381, 0.4900103211402893, -0.10824764519929886]","[0.5569108128547668, 0.4855263829231262, 0.07434262335300446]","[0.5254777073860168, 0.3675864636898041, -0.02118380181491375]","[0.500381350517273, 0.45379501581192017, -0.08778806775808334]","[0.5074516534805298, 0.5056766867637634, -0.10045187920331955]","[0.48349857330322266, 0.4823087751865387, 0.08051829040050507]","[0.4464384615421295, 0.3967261016368866, -0.017098454758524895]","[0.4406203329563141, 0.4871780574321747, -0.06799037009477615]","[0.4675496220588684, 0.5299562811851501, -0.06410644203424454]","[0.4201093316078186, 0.48459452390670776, 0.07953651249408722]","[0.4089908003807068, 0.43802332878112793, 0.029025288298726082]","[0.4083161950111389, 0.5005927085876465, 0.009590992704033852]","[0.42576247453689575, 0.5436353087425232, 0.016465064138174057]"
L,"[0.4614593982696533, 0.6701090335845947, -2.770226217307936e-07]","[0.5505052804946899, 0.6130931377410889, -0.03257185220718384]","[0.5920336842536926, 0.5187307596206665, -0.034576453268527985]","[0.5694435238838196, 0.42596787214279175, -0.038441192358732224]","[0.5089883208274841, 0.39431408047676086, -0.03118753619492054]","[0.6031020879745483, 0.4890524446964264, 0.05344101041555405]","[0.6011113524436951, 0.4139021635055542, 0.013209143653512001]","[0.5838189721107483, 0.4693903625011444, -0.01676834560930729]","[0.5813872814178467, 0.5017656683921814, -0.02951710857450962]","[0.5426608324050903, 0.48497071862220764, 0.05186120793223381]","[0.5388290286064148, 0.4022409915924072, -0.0018535953713580966]","[0.535422682762146, 0.48140642046928406, -0.03164321556687355]","[0.5387399792671204, 0.5123275518417358, -0.03428155183792114]","[0.4828296899795532, 0.4859467148780823, 0.03811831772327423]","[0.476323664188385, 0.41084447503089905, -0.023989440873265266]","[0.484781950712204, 0.49626705050468445, -0.034431613981723785]","[0.49338921904563904, 0.5315761566162109, -0.01941133290529251]","[0.4230097830295563, 0.49346473813056946, 0.022067787125706673]","[0.4337054491043091, 0.4468167722225189, -0.014082434587180614]","[0.44167521595954895, 0.5043841004371643, -0.012150458060204983]","[0.44871002435684204, 0.5369412899017334, 0.0018003546865656972]"
R,"[0.5681658983230591, 0.7379988431930542, -8.244259674938803e-07]","[0.47539207339286804, 0.6609623432159424, -0.04780955612659454]","[0.4263242781162262, 0.5471278429031372, -0.0506388321518898]","[0.45194220542907715, 0.44327738881111145, -0.049785058945417404]","[0.5220374464988708, 0.3964349627494812, -0.0345013253390789]","[0.4247995615005493, 0.481243371963501, 0.042143307626247406]","[0.39899230003356934, 0.4007484018802643, -0.019159525632858276]","[0.3965701460838318, 0.47545143961906433, -0.05685431882739067]","[0.4003334045410156, 0.5186141133308411, -0.06786885857582092]","[0.4854295253753662, 0.4830799698829651, 0.054754890501499176]","[0.4872123897075653, 0.3804723620414734, -0.0075095719657838345]","[0.4804593026638031, 0.4738786220550537, -0.03193499892950058]","[0.47758355736732483, 0.49686166644096375, -0.02673320285975933]","[0.5490164160728455, 0.4923187494277954, 0.052266884595155716]","[0.557870626449585, 0.4123435616493225, -0.020215429365634918]","[0.5364043116569519, 0.5168662667274475, -0.019766248762607574]","[0.5321173071861267, 0.5430060029029846, 0.006804401520639658]","[0.6117910146713257, 0.5051218867301941, 0.04659281671047211]","[0.6090335845947266, 0.45538511872291565, 0.005926994606852531]","[0.5878055095672607, 0.5270698070526123, 0.01331185270100832]","[0.5840274095535278, 0.5536149740219116, 0.034221477806568146]"
